,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Event Source,Event Souce ID
2482,UEI-IMD-FL-1997-0035,1997-10-01,1997-10-01,1.0,heavy rains,,Bengaluru,,,,,4,20,,,4 persons died and 20 other injured,IMD,
2483,UEI-IMD-FL-1997-0036,1997-10-04,1997-10-04,1.0,flash flood,,Dharwad,,,,,6,3,,,6 persons washed away and 3 injured in flash flood near Tadahala - Navalgund,IMD,
2484,UEI-IMD-FL-1997-0037,1997-10-27,1997-10-27,1.0,heavy rains,,Chilkmagalur,,,,,2,,,,2 persons died,IMD,
2485,UEI-IMD-FL-1997-0038,1997-10-24,1997-10-27,4.0,heavy rains,,Shimoga,,,,,,,,,,IMD,
2486,UEI-IMD-FL-1997-0039,1997-11-26,1997-11-26,1.0,heavy rains,,Mysore,,,,,,,,,,IMD,
2487,UEI-IMD-FL-1997-0040,1997-05-07,1997-05-07,1.0,heavy rains,,Kottayam,,,,,,,,,,IMD,
2488,UEI-IMD-FL-1997-0041,1997-06-30,1997-06-30,1.0,heavy rains,,Ernakulam,,,,,,,,,,IMD,
2489,UEI-IMD-FL-1997-0042,1997-07-01,1997-07-12,12.0,heavy rains,,"Kannur, Kasaragode, Kottayam, Kozhikode, Malappuram and Thiruvananthapuram",,,,,30,,,,30 persons died,IMD,
2490,UEI-IMD-FL-1997-0043,1997-07-20,1997-07-24,5.0,heavy rains,,Idukki and Kottayam,,,,,18,,,,i)18 villagers including 5 women buried alive in massive landslide at Mannankandom ii)Many persons injured,IMD,
2491,UEI-IMD-FL-1997-0044,1997-07-24,1997-07-26,3.0,heavy rains,,Alappuzha and Malappuram,,,,,,3,,,3 persons injured in Poyikavu area,IMD,
2492,UEI-IMD-FL-1997-0045,1997-08-08,1997-08-10,3.0,heavy rains,,"Malappuram, Thiruvananthapuram and Thrissur",,,,,,,,,,IMD,
2493,UEI-IMD-FL-1997-0046,1997-09-12,1997-09-12,1.0,heavy rains,,Kottayam,,,,,,,,,,IMD,
2494,UEI-IMD-FL-1997-0047,1997-09-22,1997-09-22,1.0,heavy rains,,Thiruvananthapuram,,,,,,,,,,IMD,
2495,UEI-IMD-FL-1997-0048,1997-11-03,1997-11-11,9.0,heavy rains,,"Alappuzha, Idukki, Kottayam, Malappuram and Pathanamthitta",,,,,7,2,,,7 persons died and 2 other injured,IMD,
2496,UEI-IMD-FL-1997-0049,1997-11-28,1997-11-28,1.0,heavy rains,,Idukki,,,,,,,,,,IMD,
2497,UEI-IMD-FL-1997-0050,1997-12-16,1997-12-16,1.0,heavy rains,,Ernakulam,,,,,2,,,,2 children died,IMD,
2498,UEI-IMD-FL-1997-0051,1997-08-23,1997-08-24,2.0,"flash flood, heavy rain",,"Balaghat, Bhopal and West Nimar",,,,,5,,,,"3 person died, 1 person died in a house collapse, 1 person died at Khargone",IMD,
2499,UEI-IMD-FL-1997-0052,1997-01-12,1997-01-12,1.0,heavy rains,,Nashik,,,,,,,,,,IMD,
2500,UEI-IMD-FL-1997-0053,1997-01-17,1997-01-17,1.0,heavy rains,,Nashik,,,,,1,,,,1 old woman electrocuted in Sindkhed taluk ii)Several cattleheads perished,IMD,
2501,UEI-IMD-FL-1997-0054,1997-04-02,1997-04-02,1.0,heavy rains,,Nashik,,,,,1,,,,One 6 year old boy swept away in Godavari river,IMD,
2502,UEI-IMD-FL-1997-0055,1997-04-25,1997-04-25,1.0,heavy rains,,Pune,,,,,5,,,,5 person including 3 children died,IMD,
2503,UEI-IMD-FL-1997-0056,1997-06-11,1997-06-11,1.0,heavy rains,,Pune,,,,,,,,,,IMD,
2504,UEI-IMD-FL-1997-0057,1997-06-14,1997-06-14,1.0,"heavy rains, flash flood",,"Jalgaon, Satara, Jalna",,,,,2,,,,2 women swept away in Patan,IMD,
2505,UEI-IMD-FL-1997-0058,1997-06-17,1997-06-17,1.0,heavy rains,,Pune,,,,,,,,,,IMD,
2506,UEI-IMD-FL-1997-0059,1997-06-18,1997-06-23,6.0,heavy rains,,"Mumbai city, Mumbai (Sub) and Thane",,,,,16,24,,,16 persons died and 24 injured at different places due to landslide/uprooting of trees/blown off roof-tops of houses,IMD,
2507,UEI-IMD-FL-1997-0060,1997-06-21,1997-06-21,1.0,heavy rains,,Mumbai (Sub),,,,,1,6,,,1 person died and 6 other injured due to landslide at Ghatkopar,IMD,
2508,UEI-IMD-FL-1997-0061,1997-06-29,1997-06-29,1.0,heavy rains,,"Mumbai city, Pune",,,,,1,8,,,1 persosn died and 8 other injured due to building collapse,IMD,
2509,UEI-IMD-FL-1997-0062,1997-07-05,1997-07-07,3.0,heavy rains,,"Mumbai city, Mumbai (Sub), Raigad, Ratnagiri, Sindhudurg and Thane",,,,,1,1,,,i)1 person died and 1 injured at Worli ii)A few passengers-b injured when a building near Metro cinema collapsed,IMD,
2510,UEI-IMD-FL-1997-0063,1997-07-06,1997-07-06,1.0,heavy rains,,Jalgaon,,,,,3,,,,3 persons died,IMD,
2511,UEI-IMD-FL-1997-0064,1997-07-08,1997-07-14,7.0,flash flood,,Kolhapur,,,,,,,,,,IMD,
2512,UEI-IMD-FL-1997-0065,1997-07-19,1997-07-19,1.0,heavy rains,,Satara,,,,,,,,,,IMD,
2513,UEI-IMD-FL-1997-0066,1997-07-27,1997-07-27,1.0,heavy rains,,"Nashik, Ratnagiri",,,,,,,,,,IMD,
2514,UEI-IMD-FL-1997-0067,1997-08-02,1997-08-02,1.0,heavy rains,,"Mumbai City, Kolhapur",,,,,8,21,,,"6 persons died and 21 other injured, 2 persons washed away",IMD,
2515,UEI-IMD-FL-1997-0068,1997-08-07,1997-08-07,1.0,heavy rains,,Kolhapur,,,,,5,,,,5 persons washed,IMD,
2516,UEI-IMD-FL-1997-0069,1997-08-10,1997-08-10,1.0,heavy rains,,Pune,,,,,1,20,,,1 person died and 20 other injured,IMD,
2517,UEI-IMD-FL-1997-0070,1997-08-18,1997-08-18,1.0,heavy rains,,Pune,,,,,,,,,,IMD,
2518,UEI-IMD-FL-1997-0071,1997-08-22,1997-08-24,3.0,heavy rains,,Entire State,,,,,40,,,,i)40 persons died of which 25 from Mumbai and Thane alone ii)Dozens of people injured,IMD,
2519,UEI-IMD-FL-1997-0072,1997-08-22,1997-08-25,4.0,heavy rains,,Jalgaon,,,,,,,,,,IMD,
2520,UEI-IMD-FL-1997-0073,1997-08-24,1997-08-26,3.0,flash flood,,Nashik,,,,,,,,,,IMD,
2521,UEI-IMD-FL-1997-0074,1997-08-25,1997-08-25,1.0,flash flood,,"Sangli, Solapur",,,,,,,,,,IMD,
2522,UEI-IMD-FL-1997-0075,1997-08-27,1997-08-27,1.0,heavy rains,,"Nagpur, Solapur",,,,,1,,,,1 person died due to huse collapse,IMD,
2523,UEI-IMD-FL-1997-0076,1997-09-23,1997-09-23,1.0,heavy rains,,Wardha and Yavatmal,,,,,2,,,,2 persons died in Ami and Shirpur,IMD,
2524,UEI-IMD-FL-1997-0077,1997-10-25,1997-10-25,1.0,heavy rains,,Buldhana,,,,,,,,,,IMD,
2525,UEI-IMD-FL-1997-0078,1997-10-29,1997-10-29,1.0,heavy rains,,Nagpur,,,,,2,8,,,2 women died and 8 injured,IMD,
2526,UEI-IMD-FL-1997-0079,1997-10-30,1997-10-30,1.0,heavy rains,,Thane,,,,,,,,,,IMD,
2527,UEI-IMD-FL-1997-0080,1997-11-27,1997-11-28,2.0,heavy rains,,Ahmednagar,,,,,,,,,,IMD,
2528,UEI-IMD-FL-1997-0081,1997-11-28,1997-11-28,1.0,heavy rains,,Nagpur,,,,,,,,,,IMD,
2529,UEI-IMD-FL-1997-0082,1997-11-28,1997-12-04,7.0,heavy rains,,Aurangabad and Jalgaon,,,,,,,,,,IMD,
2530,UEI-IMD-FL-1997-0083,1997-12-02,1997-12-02,1.0,heavy rains,,Nashik,,,,,,,,,,IMD,
2531,UEI-IMD-FL-1997-0084,1997-12-03,1997-12-03,1.0,heavy rains,,Jalgaon,,,,,,,,,,IMD,
2532,UEI-IMD-FL-1997-0085,1997-12-04,1997-12-05,2.0,heavy rains,,"Amravatio, Nagpur and Wardha",,,,,2,,,,2 persons died,IMD,
2533,UEI-IMD-FL-1997-0086,1997-12-01,1997-12-07,7.0,heavy rains,,"Pune, Satara",,,,,,,,,,IMD,
2534,UEI-IMD-FL-1997-0087,1997-12-06,1997-12-08,3.0,heavy rains,,Mumbai City,,,,,,,,,,IMD,
2535,UEI-IMD-FL-1997-0088,1997-12-08,1997-12-08,1.0,heavy rains,,"Kolhapur, Pune, Parbhani, Osmanabad",,,,,,,,,,IMD,
2536,UEI-IMD-FL-1997-0089,1997-12-08,1997-12-14,7.0,heavy rains,,Ahmadnagar,,,,,,,,,,IMD,
2537,UEI-IMD-FL-1997-0090,1997-12-10,1997-12-10,1.0,heavy rains,,Nagpur,,,,,,,,,,IMD,
2538,UEI-IMD-FL-1997-0091,1997-09-28,1997-09-28,1.0,flash flood,,Thoubal,,,,,,,,,,IMD,
2539,UEI-IMD-FL-1997-0092,1997-06-23,1997-06-23,1.0,flash flood,,West Garo Hills,,,,,,,,,,IMD,
2540,UEI-IMD-FL-1997-0093,1997-07-01,1997-07-01,1.0,flash flood,,West Garo Hills,,,,,,,,,,IMD,
2541,UEI-IMD-FL-1997-0094,1997-07-14,1997-07-14,1.0,flash flood,,Chhimtuipui and Lunglei,,,,,,,,,,IMD,
2542,UEI-IMD-FL-1997-0095,1997-06-29,1997-06-29,1.0,flash flood,,Balasore,,,,,,,,,,IMD,
2543,UEI-IMD-FL-1997-0096,1997-08-01,1997-08-21,21.0,severe floods,,Entire State,,,,,65,,,,65 persons died,IMD,
2544,UEI-IMD-FL-1997-0097,1997-08-04,1997-08-04,1.0,flash flood,,Patiala,,,,,,37,,,37 persons including 19 children rescued,IMD,
2545,UEI-IMD-FL-1997-0098,1997-08-27,1997-08-27,1.0,heavy rains,,Entire State,,,,,6,,,,6 persons died and more than dozen injured,IMD,
2546,UEI-IMD-FL-1997-0099,1997-08-27,1997-09-03,8.0,heavy rains,,Southern Punjab,,,,,,,,,,IMD,
2547,UEI-IMD-FL-1997-0100,1997-07-26,1997-07-27,2.0,heavy rains,,Banswara and Dungapur,,,,,,,,,,IMD,
2548,UEI-IMD-FL-1997-0101,1997-07-29,1997-07-30,2.0,flash flood,,"Ajmer, Jaipur and Kota",,,,,15,,,,15 persons washed away in separate incidents,IMD,
2549,UEI-IMD-FL-1997-0102,1997-08-01,1997-08-03,3.0,heavy rains,,"Ajmer, Kota and Sirohi",,,,,17,,,,i)17 persons died ii)Some animals swept away by water current,IMD,
2550,UEI-IMD-FL-1997-0103,1997-08-25,1997-08-29,5.0,heavy rains,,"Ajmer, Alwar, Banswara, Baran, Bhilwara, Bikaner Bundi, Chittorgarh, Churu, Dausa, Dungarpur, Jaipur, Jalore, Jhun Jhunu, Jodhpur, Kota, Nagpur, Pali, Sawai Madhopur, Sikar, Sirohi and Tonk",,,,,29,37,,,29 persons died and 37 injured in different incidents,IMD,
2551,UEI-IMD-FL-1997-0104,1997-10-04,1997-10-04,1.0,heavy rains,,Ajmer and Bikaner,,,,,,1,,,1 child drowned in flowing water in Bikaner,IMD,
2552,UEI-IMD-FL-1997-0105,1997-06-08,1997-06-10,3.0,heavy rains,,East district,,,,,75,60,,,Due to landslides 75 persons died and 60 critically injured in Gangatok,IMD,
2553,UEI-IMD-FL-1997-0106,1997-08-11,1997-08-11,1.0,flash flood,,East district,,,,,,,,,,IMD,
2554,UEI-IMD-FL-1997-0107,1997-10-28,1997-10-31,4.0,heavy rains,,"Chennai, Chengalpattu and Dindigul",,,,,,,,,,IMD,
2555,UEI-IMD-FL-1997-0108,1997-11-01,1997-11-29,23.0,heavy rains,,"Chengalpattu, Chennai, Nagapattinam, Thanjavur and Tiruchy",,,,,89,,,,89 persons died,IMD,
2556,UEI-IMD-FL-1997-0109,1997-12-05,1997-12-20,16.0,heavy rains,,Entire State,,,,,177,,,,177 persons died,IMD,
2557,UEI-IMD-FL-1997-0110,1997-05-08,1997-05-08,1.0,heavy rains,,West Teripura,,,,,1,50,,,1 person died and 50 injured,IMD,
2558,UEI-IMD-FL-1997-0111,1997-07-13,1997-07-13,1.0,flash flood,,"Azamgarh, Bareilly, Faizabad, Gorakhpur, Kumaun division, Moradabad and Varanasi",,,,,11,,,,11 persons including one child died,IMD,
2559,UEI-IMD-FL-1997-0112,1997-07-08,1997-07-14,7.0,flash flood,,Sidharthnagar,,,,,6,,,,6 persons died,IMD,
2560,UEI-IMD-FL-1997-0113,1997-07-21,1997-07-21,1.0,heavy rains,,Ghazipur,,,,,10,,,,10 persons died,IMD,
2561,UEI-IMD-FL-1997-0114,1997-08-13,1997-08-13,1.0,heavy rains,,Jaunpur,,,,,4,,,,4 persons including 3 children died and a child seriously injured due to house collapse,IMD,
2562,UEI-IMD-FL-1997-0115,1997-08-17,1997-08-17,1.0,heavy rains,,Barabanki,,,,,2,,,,2 children died and one woman injured due to wall collapse,IMD,
2563,UEI-IMD-FL-1997-0116,1997-09-02,1997-09-02,1.0,heavy rains,,Etawah,,,,,4,2,,,4 women died and 2 persons injured due to wall collapsed,IMD,
2564,UEI-IMD-FL-1997-0117,1997-09-06,1997-09-06,1.0,heavy rains,,Etawah,,,,,3,3,,,3 persons died and 3 other injured due to wall collapsed,IMD,
2565,UEI-IMD-FL-1997-0118,1997-11-24,1997-11-24,1.0,heavy rains,,Entire U.P.,,,,,,,,,,IMD,
2566,UEI-IMD-FL-1997-0119,1997-12-08,1997-12-08,1.0,heavy rains,,Entire U.P.,,,,,,,,,,IMD,
2567,UEI-IMD-FL-1997-0120,1997-06-28,1997-07-01,4.0,heavy rains,,Darjeeling,,,,,,,,,,IMD,
2568,UEI-IMD-FL-1997-0121,1997-06-29,1997-06-29,1.0,flash flood,,Medinipur,,,,,,,,,,IMD,
2569,UEI-IMD-FL-1997-0122,1997-07-01,1997-07-01,1.0,flash flood,,Medinipur,,,,,,,,,,IMD,
2570,UEI-IMD-FL-1997-0123,1997-07-05,1997-07-08,4.0,heavy rains,,Purulia,,,,,,,,,,IMD,
2571,UEI-IMD-FL-1997-0124,1997-07-12,1997-07-12,1.0,heavy rains,,Darjeeling,,,,,,,,,,IMD,
2572,UEI-IMD-FL-1997-0125,1997-07-14,1997-07-14,1.0,flash flood,,Murshidabad,,,,,,,,,,IMD,
2573,UEI-IMD-FL-1997-0126,1997-07-16,1997-07-16,1.0,flash flood,,Malda,,,,,,,,,,IMD,
2574,UEI-IMD-FL-1997-0127,1997-07-22,1997-07-22,1.0,flash flood,,Purulia,,,,,,,,,,IMD,
2575,UEI-IMD-FL-1997-0128,1997-08-03,1997-08-03,1.0,flash flood,,North 24 Parganas,,,,,,,,,,IMD,
2576,UEI-IMD-FL-1997-0129,1997-08-05,1997-08-05,1.0,heavy rains,,Purulia,,,,,,,,,,IMD,
2577,UEI-IMD-FL-1997-0130,1997-08-05,1997-08-13,9.0,severe floods,,Medinipur,,,,,10,11,,,10 persons died and 11 other injured,IMD,
2578,UEI-IMD-FL-1997-0131,1997-08-06,1997-08-06,1.0,heavy rains,,Darjeeling,,,,,16,,,,16 persons including 5 women and some children died and several injured,IMD,
2579,UEI-IMD-FL-1997-0132,1997-08-10,1997-08-10,1.0,heavy rains,,Darjeeling,,,,,,1,,,A 15 year old boy seriously injured,IMD,
2580,UEI-IMD-FL-1997-0133,1997-08-11,1997-08-11,1.0,heavy rains,,"Howrah, North 24 Parganas",,,,,,,,,,IMD,
2581,UEI-IMD-FL-1997-0134,1997-08-13,1997-08-13,1.0,heavy rains,,Hooghly,,,,,,,,,,IMD,
2582,UEI-IMD-FL-1997-0135,1997-08-18,1997-08-18,1.0,heavy rains,,Medinipur,,,,,1,,,,1 girl died due to wall collapse at Brindaban Chak village of Panskura block,IMD,
2583,UEI-IMD-FL-1997-0136,1997-08-20,1997-08-20,1.0,flash flood,,"South 24 Parganas, Medinapur",,,,,,,,,,IMD,
2584,UEI-IMD-FL-1997-0137,1997-08-22,1997-08-22,1.0,flash flood,,"Malda, Medinipur, South 24 Parganas",,,,,282,,,,2 persons died in Medinipur and 280 fishermen reported missing,IMD,
2585,UEI-IMD-FL-1997-0138,1997-08-22,1997-08-28,7.0,heavy rains,,North 24 Parganas,,,,,,,,,,IMD,
2586,UEI-IMD-FL-1997-0139,1997-08-29,1997-08-29,1.0,heavy rains,,Malda,,,,,,,,,,IMD,
2587,UEI-IMD-FL-1997-0140,1997-09-08,1997-09-08,1.0,heavy rains,,North 24 Parganas,,,,,,1,,,1 child aged 5 years badly injured due to house collapse at Dumdum,IMD,
2588,UEI-IMD-FL-1997-0141,1997-09-09,1997-09-09,1.0,"heavy rains, flash flood",,"Medinipur, Nadia",,,,,,,,,,IMD,
2589,UEI-IMD-FL-1997-0142,1997-06-26,1997-06-26,1.0,heavy rains,,Chandigarh,,,,,5,,,,2 women and 3 children injured due to house collapse in sector 41,IMD,
2590,UEI-IMD-FL-1997-0143,1997-06-19,1997-06-19,1.0,heavy rains,,Delhi,,,,,2,1,,,2 persons died and 1 child injured in a house collapse,IMD,
2591,UEI-IMD-FL-1997-0144,1997-07-13,1997-07-13,1.0,heavy rains,,Delhi,,,,,,,,,,IMD,
2592,UEI-IMD-FL-1998-0001,1998-09-20,1998-09-28,9.0,moderate flood ,,"Cuddapah, Guntur, Kurnool and West Godavari",,,,,51,,,,51 persons died,IMD,
2593,UEI-IMD-FL-1998-0002,1998-10-08,1998-10-14,7.0,severe floods,,Entire State,,,,,179,,,,179 persons died,IMD,
2594,UEI-IMD-FL-1998-0003,1998-10-28,1998-11-04,8.0,heavy rains,,Entire State,,,,,17,,,,17 persons died,IMD,
2595,UEI-IMD-FL-1998-0004,1998-12-11,1998-12-16,6.0,heavy rains,,Entire State,,,,,16,,,,16 persons died,IMD,
2596,UEI-IMD-FL-1998-0005,1998-06-17,1998-06-17,1.0,heavy rains,,Some parts of the State,,,,,23,,,16,i)23 persons died due to landslide ii)16 animals lost,IMD,
2597,UEI-IMD-FL-1998-0006,1998-05-24,1998-05-25,2.0,severe floods,,Dhemaji,,,,,,,,,,IMD,
2598,UEI-IMD-FL-1998-0007,1998-06-03,1998-06-03,1.0,heavy rains,,"Cachar, Dhemaji, Dibrufarh, Lakhimpur and Tinsukia",,,,,51,158,,,51 persons died of which 7 due to landslide and 158 injured,IMD,
2599,UEI-IMD-FL-1998-0008,1998-06-10,1998-06-16,7.0,severe floods,,"11 districts of Upper and lower Assam including Cachar, Darrang, Dhemaji, Dibrugarh, Jorhat, Lakhimpur, Sonitpur and Tinsukia",,,,,105,,,7184,i)105 persons died of which a few died in a landslide due to torrential rain ii)Several animals in Kairanga National park washed away iii)7184 animals lost,IMD,
2600,UEI-IMD-FL-1998-0009,1998-06-19,1998-06-19,1.0,heavy rains,,Dhemaji,,,,,,,,,,IMD,
2601,UEI-IMD-FL-1998-0010,1998-06-21,1998-06-24,4.0,severe floods,,"Barpeta, Darang, Jorhat, Nalbari and Sibsagar",,,,,3,,,,3 persons died,IMD,
2602,UEI-IMD-FL-1998-0011,1998-06-26,1998-06-29,4.0,moderate flood ,,Dhemaji and Lakhimpur,,,,,,,,,,IMD,
2603,UEI-IMD-FL-1998-0012,1998-06-30,1998-06-30,1.0,flash flood,,Lakhimpur,,,,,,,,,,IMD,
2604,UEI-IMD-FL-1998-0013,1998-07-01,1998-07-31,31.0,severe floods,,Entire State,,,,,81,,,6,"i)81 persons died ii)2 elephant, 3 deer and one royal bengal tiger in Kaziranga National Park perished",IMD,
2605,UEI-IMD-FL-1998-0014,1998-08-01,1998-08-10,10.0,severe floods,,"Barpeta, Cachar, Dhemaji, Dhubri, Jorhat and Nalbari",,,,,93,,,,93 persons died due to floods and landslides,IMD,
2606,UEI-IMD-FL-1998-0015,1998-08-17,1998-08-20,4.0,moderate flood ,,"Barpeta, Dhemaji, Lakhimpur, Morigaon, Nalbari and Sonitpur",,,,,,,,,,IMD,
2607,UEI-IMD-FL-1998-0016,1998-08-23,1998-08-23,1.0,flash flood,,Goalpara,,,,,,,,,,IMD,
2608,UEI-IMD-FL-1998-0017,1998-08-26,1998-08-26,1.0,flash flood,,Bongaingaon and Dhemaji,,,,,15,,,,15 persosns drowned in a boat accident,IMD,
2609,UEI-IMD-FL-1998-0018,1998-08-31,1998-08-31,1.0,flash flood,,Dibrugarh,,,,,,,,,,IMD,
2610,UEI-IMD-FL-1998-0019,1998-09-01,1998-09-11,11.0,severe floods,,Entire State,,,,,129,,,5,i)78 people died due to flood and 51 due to landslides ii)5 deer died,IMD,
2611,UEI-IMD-FL-1998-0020,1998-09-14,1998-09-15,2.0,moderate flood ,,Darrang and Golaghat,,,,,1,,,,1 person died at Mangaldoi,IMD,
2612,UEI-IMD-FL-1998-0021,1998-07-18,1998-07-18,1.0,heavy rains,,Patna and Vaishali,,,,,2,,,,1 woman and a child died due to house collapse in Mile village,IMD,
2613,UEI-IMD-FL-1998-0022,1998-08-01,1998-08-12,12.0,severe floods,,22 districts,,,,,105,,,,105 persons died,IMD,
2614,UEI-IMD-FL-1998-0023,1998-08-26,1998-09-09,15.0,severe floods,,28 districts,,,,,181,,,,181 persons died due to flood and landslide,IMD,
2615,UEI-IMD-FL-1998-0024,1998-07-05,1998-07-08,4.0,severe floods,,"Amreli, Banaskantha, Bharuch, Jamnagar, Junagadh, Surat, Surendranagar and valsad",,,,,14,,,,14 persons died,IMD,
2616,UEI-IMD-FL-1998-0025,1998-09-15,1998-09-21,7.0,severe floods,,Ahmedabad and Surat,,,,,24,,,"2,900","i)24 persons died ii)2,900 cattle lost",IMD,
2617,UEI-IMD-FL-1998-0026,1998-10-03,1998-10-03,1.0,heavy rains,,Surat,,,,,2,,,,2 persons died,IMD,
2618,UEI-IMD-FL-1998-0027,1998-09-12,1998-09-12,1.0,heavy rains,,Kurukshetra,,,,,,,,,,IMD,
2619,UEI-IMD-FL-1998-0028,1998-10-02,1998-10-02,1.0,heavy rains,,Rohtak,,,,,,,,,,IMD,
2620,UEI-IMD-FL-1998-0029,1998-10-15,1998-10-15,1.0,heavy rains,,Jind,,,,,,,,,,IMD,
2621,UEI-IMD-FL-1998-0030,1998-03-05,1998-03-05,1.0,heavy rains,,Entire State,,,,,16,,,,16 persons died due to landslide,IMD,
2622,UEI-IMD-FL-1998-0031,1998-03-14,1998-03-14,1.0,heavy rains,,Entire State,,,,,,,,,,IMD,
2623,UEI-IMD-FL-1998-0032,1998-08-20,1998-08-20,1.0,heavy rains,,Mandi,,,,,4,,,,4 persons buried alive,IMD,
2624,UEI-IMD-FL-1998-0033,1998-10-02,1998-10-02,1.0,heavy rains,,Mandi,,,,,,,,,,IMD,
2625,UEI-IMD-FL-1998-0034,1998-10-17,1998-10-18,2.0,heavy rains,,Kangra abd Shimla,,,,,11,2,,,11 persons died and 2 injured,IMD,
2626,UEI-IMD-FL-1998-0035,1998-10-20,1998-10-20,1.0,heavy rains,,Kullu,,,,,,,,,,IMD,
2627,UEI-IMD-FL-1998-0036,1998-06-30,1998-06-30,1.0,heavy rains,,"Kodagu, Uttara Kannada, Dakshina Kannada",,,,,5,,,,"1 person swept away at Peraje, 4 members of a family buried alive under a hillock, when it collapsed due to heavy rains at Neerumarga in Mangalore taluka",IMD,
2628,UEI-IMD-FL-1998-0037,1998-07-01,1998-07-01,1.0,flash flood,,Kodagu and Shimoga,,,,,6,,,1,i)5 persons washed away and an old woman died under a wall collapse in Kodagu district ii)An elephant washed away in Shimoga district ,IMD,
2629,UEI-IMD-FL-1998-0038,1998-07-04,1998-07-04,1.0,flash flood,,Dakshina Kannada,,,,,3,,,,i)2 persons washed away when a bridge on the river Dasikhan collapsed near Hosangodi and Siddapura ii)A person died due to electrocution at Palimaru when an electric wire snapped,IMD,
2630,UEI-IMD-FL-1998-0039,1998-07-20,1998-07-20,1.0,heavy rains,,Bengaluru,,,,,1,,,,A 6-year old boy died when a wall collapsed upon him in Ulsoor areas of Bengaluru city,IMD,
2631,UEI-IMD-FL-1998-0040,1998-07-23,1998-07-23,1.0,heavy rains,,Bengaluru,,,,,,,,,,IMD,
2632,UEI-IMD-FL-1998-0041,1998-07-24,1998-07-24,1.0,flash flood,,Uttara Kannada,,,,,,,,,A few livestock washed away,IMD,
2633,UEI-IMD-FL-1998-0042,1998-07-31,1998-07-31,1.0,flash flood,,Chikmagalur,,,,,3,,,,A person washed away and two agricultural labourers died in Mudigere taluka,IMD,
2634,UEI-IMD-FL-1998-0043,1998-08-01,1998-08-01,1.0,flash flood,,Dakshina Kannada,,,,,1,,,,A man washed away while passing over the bridge at Puttur,IMD,
2635,UEI-IMD-FL-1998-0044,1998-08-02,1998-08-02,1.0,flash flood,,Dakshina Kannada,,,,,1,,,,A 3-year old child washed away in a canal at Golithady,IMD,
2636,UEI-IMD-FL-1998-0045,1998-08-04,1998-08-04,1.0,flash flood,,Bengaluru,,,,,1,,,,1 persons washed away in the river near Nagarabhavi area of the Bengaluru city,IMD,
2637,UEI-IMD-FL-1998-0046,1998-08-15,1998-08-15,1.0,heavy  rains,,"Dharwad , Kolar",,,,,2,,,,2 children die under a collapsed bus shelter at Hubli,IMD,
2638,UEI-IMD-FL-1998-0047,1998-08-19,1998-08-19,1.0,heavy rains,,Bengaluru,,,,,,,,,,IMD,
2639,UEI-IMD-FL-1998-0048,1998-08-25,1998-08-25,1.0,heavy rains,,Gulbarga,,,,,2,,,,2 persons died under a wall when it collapsed followinh heavy rains at Afzalpura,IMD,
2640,UEI-IMD-FL-1998-0049,1998-08-16,1998-08-16,1.0,heavy rains,,Dharwad,,,,,2,1,,,1 person died and a woman and a child injured under a collapsed house at Gajendrgad,IMD,
2641,UEI-IMD-FL-1998-0050,1998-09-02,1998-09-02,1.0,heavy rains,,Bengaluru,,,,,1,1,,,1 woman died and a girl injured under a collapsed house following heavy rains in the Bengaluru city,IMD,
2642,UEI-IMD-FL-1998-0051,1998-09-21,1998-09-21,1.0,heavy rains,,"Bidar, Gulbarga",,,,,2,7,,,"1 person died at Nagarda village in Chincholi taluka , A 7-year old girl died due to house collapse while 7 other sustained seriously injuries at Hesaragundagi in Afzalpur taluka",IMD,
2643,UEI-IMD-FL-1998-0052,1998-09-23,1998-09-23,1.0,heavy rains,,Bengaluru,,,,,1,2,,,A 70 year old man died and two other injured in a wall collapse in the Bengaluru city,IMD,
2644,UEI-IMD-FL-1998-0053,1998-09-15,1998-09-21,7.0,heavy rains,,Gulbarga,,,,,,,,,,IMD,
2645,UEI-IMD-FL-1998-0054,1998-10-01,1998-10-14,14.0,heavy rains,,Entire State,,,,,198,34,,947,i)198 persons died and 34 other injured ii)947 livestock perished,IMD,
2646,UEI-IMD-FL-1998-0055,1998-05-15,1998-05-15,1.0,heavy rains,,Thiruvananthapuram,,,,,,,,,,IMD,
2647,UEI-IMD-FL-1998-0056,1998-06-28,1998-06-28,1.0,heavy rains,,Idukki,,,,,,,,,,IMD,
2648,UEI-IMD-FL-1998-0057,1998-07-02,1998-07-06,5.0,heavy rains,,"Idukki, Kasaragode, Kottayam, Malappuram, Palakkad, Thiruvananthapuram and Waynad",,,,,45,,,,45 people died,IMD,
2649,UEI-IMD-FL-1998-0058,1998-07-12,1998-07-15,4.0,heavy rains,,"Ernakulam, Idukki, Malappuram, Pathanamthitta and Thrissur",,,,,5,,,,4 persons and 1 child died,IMD,
2650,UEI-IMD-FL-1998-0059,1998-10-10,1998-10-17,8.0,severe floods,,"Kollam, Kottayam, Kozhikode, Malappuram, Pathanamthitta, Thiruvananthapuram and Waynad",,,,,44,,,,44 persons died,IMD,
