0,1,2
2699,2699,11-1997,tamil nadu
2700,2700,07-1997,uttar pradesh
2701,2701,07-1997,uttar pradesh
2702,2702,07-1997,uttar pradesh
2703,2703,07-1997,west bengal
2704,2704,08-1997,west bengal
2705,2705,08-1997,west bengal
2706,2706,08-1997,west bengal
2707,2707,06-1997,haryana
2708,2708,06-1997,haryana
2709,2709,06-1997,delhi
2710,2710,07-1997,delhi
2711,2711,09-1998,andhra pradesh
2712,2712,09-1998,andhra pradesh
2713,2713,06-1998,manipur
2714,2714,06-1998,assam
2715,2715,06-1998,assam
2716,2716,06-1998,assam
2717,2717,06-1998,manipur
2718,2718,06-1998,assam
2719,2719,06-1998,assam
2720,2720,06-1998,assam
2721,2721,06-1998,madhya pradesh
2722,2722,06-1998,bihar
2723,2723,06-1998,assam
2724,2724,08-1998,assam
2725,2725,08-1998,bihar
2726,2726,08-1998,assam
2727,2727,08-1998,bihar
2728,2728,08-1998,goa
2729,2729,08-1998,assam
2730,2730,08-1998,assam
2731,2731,07-1998,bihar
2732,2732,07-1998,gujrat
2733,2733,07-1998,gujrat
2734,2734,07-1998,gujrat
2735,2735,07-1998,himachal pradesh
2736,2736,09-1998,gujrat
2737,2737,09-1998,gujrat
2738,2738,10-1998,gujrat
2739,2739,10-1998,haryana
2740,2740,08-1998,himachal pradesh
2741,2741,10-1998,himachal pradesh
2742,2742,10-1998,himachal pradesh
2743,2743,10-1998,himachal pradesh
2744,2744,07-1998,punjab
2745,2745,05-1998,kerala
2746,2746,07-1998,kerala
2747,2747,07-1998,kerala
2748,2748,07-1998,kerala
2749,2749,07-1998,kerala
2750,2750,10-1998,kerala
2751,2751,10-1998,kerala
2752,2752,10-1998,kerala
2753,2753,10-1998,kerala
2754,2754,11-1998,kerala
2755,2755,11-1998,kerala
2756,2756,09-1998,chattisgarh
2757,2757,01-1998,maharashtra
2758,2758,06-1998,maharashtra
2759,2759,06-1998,maharashtra
2760,2760,06-1998,maharashtra
2761,2761,07-1998,maharashtra
2762,2762,07-1998,maharashtra
2763,2763,07-1998,maharashtra
2764,2764,07-1998,maharashtra
2765,2765,07-1998,maharashtra
2766,2766,08-1998,maharashtra
2767,2767,10-1998,maharashtra
2768,2768,07-1998,rajasthan
2769,2769,07-1998,rajasthan
2770,2770,07-1998,rajasthan
2771,2771,07-1998,rajasthan
2772,2772,08-1998,rajasthan
2773,2773,08-1998,rajasthan
2774,2774,09-1998,rajasthan
2775,2775,10-1998,rajasthan
2776,2776,10-1998,rajasthan
2777,2777,06-1998,sikkim
2778,2778,12-1998,tamil nadu
2779,2779,12-1998,tamil nadu
2780,2780,07-1998,tripura
2781,2781,07-1998,tripura
2782,2782,07-1998,uttar pradesh
2783,2783,08-1998,uttarakhand 
2784,2784,09-1998,uttar pradesh
2785,2785,10-1998,uttar pradesh
2786,2786,07-1998,west bengal
2787,2787,07-1998,west bengal
2788,2788,08-1998,west bengal
2789,2789,08-1998,west bengal
2790,2790,08-1998,west bengal
2791,2791,09-1998,haryana
2792,2792,09-1998,haryana
2793,2793,05-1999,assam
2794,2794,05-1999,bihar
2795,2795,05-1999,assam
2796,2796,08-1999,assam
2797,2797,08-1999,madhya pradesh
2798,2798,08-1999,assam
2799,2799,09-1999,assam
2800,2800,09-1999,assam
2801,2801,09-1999,bihar
2802,2802,09-1999,bihar 
2803,2803,07-1999,gujrat
2804,2804,07-1999,gujrat
2805,2805,07-1999,gujrat
2806,2806,07-1999,himachal pradesh
2807,2807,08-1999,himachal pradesh
2808,2808,08-1999,himachal pradesh
2809,2809,08-1999,himachal pradesh
2810,2810,08-1999,himachal pradesh
2811,2811,09-1999,himachal pradesh
2812,2812,09-1999,himachal pradesh
2813,2813,05-1999,chhattisgarh
2814,2814,08-1999,punjab
2815,2815,10-1999,chhattisgarh
2816,2816,10-1999,chhattisgarh
2817,2817,02-1999,kerala
2818,2818,05-1999,kerala
2819,2819,06-1999,kerala
2820,2820,06-1999,kerala
2821,2821,07-1999,kerala
2822,2822,07-1999,kerala
2823,2823,07-1999,kerala
2824,2824,07-1999,kerala
2825,2825,08-1999,kerala
2826,2826,10-1999,kerala
2827,2827,06-1999,madhya pradesh
2828,2828,07-1999,madhya pradesh
2829,2829,07-1999,madhya pradesh
2830,2830,07-1999,madhya pradesh
2831,2831,07-1999,madhya pradesh
2832,2832,08-1999,madhya pradesh
2833,2833,06-1999,chhattisgarh
2834,2834,06-1999,maharashtra
2835,2835,06-1999,maharashtra
2836,2836,07-1999,maharashtra
2837,2837,07-1999,maharashtra
2838,2838,07-1999,maharashtra
2839,2839,07-1999,maharashtra
2840,2840,08-1999,maharashtra
2841,2841,09-1999,maharashtra
2842,2842,09-1999,manipur
2843,2843,07-1999,mizoram
2844,2844,09-1999,kohima
2845,2845,07-1999,orissa
2846,2846,07-1999,orissa
2847,2847,07-1999,orissa
2848,2848,08-1999,rajasthan
2849,2849,07-1999,rajasthan
2850,2850,08-1999,rajasthan
2851,2851,08-1999,rajasthan
2852,2852,08-1999,rajasthan
2853,2853,08-1999,rajasthan
2854,2854,07-1999,uttarakhand 
2855,2855,10-1999,uttar pradesh
2856,2856,07-1999,west bengal
2857,2857,08-1999,west bengal
2858,2858,08-1999,west bengal
2859,2859,08-1999,west bengal
2860,2860,09-1999,west bengal
2861,2861,09-1999,west bengal
2862,2862,09-1999,west bengal
2863,2863,09-1999,west bengal
2864,2864,09-1999,west bengal
2865,2865,09-1999,west bengal
2866,2866,09-1999,west bengal
2867,2867,10-1999,west bengal
2868,2868,10-1999,west bengal
2869,2869,02-2000,telangana
2870,2870,02-2000,telangana
2871,2871,07-2000,telangana
2872,2872,07-2000,telangana
2873,2873,07-2000,telangana
2874,2874,07-2000,telangana
2875,2875,07-2000,telangana
2876,2876,08-2000,telangana
2877,2877,08-2000,telangana
2878,2878,08-2000,telangana
2879,2879,08-2000,andhra pradesh
2880,2880,08-2000,andhra pradesh
2881,2881,08-2000,telangana
2882,2882,08-2000,telangana
2883,2883,08-2000,telangana
2884,2884,08-2000,telangana
2885,2885,05-2000,assam
2886,2886,05-2000,assam
2887,2887,06-2000,assam
2888,2888,06-2000,assam
2889,2889,06-2000,assam
2890,2890,06-2000,assam
2891,2891,06-2000,assam
2892,2892,06-2000,manipur
2893,2893,06-2000,manipur
2894,2894,06-2000,manipur
2895,2895,06-2000,assam
2896,2896,06-2000,assam
2897,2897,07-2000,assam
2898,2898,07-2000,assam
2899,2899,07-2000,assam
2900,2900,07-2000,manipur
2901,2901,07-2000,manipur
2902,2902,07-2000,manipur
2903,2903,07-2000,assam
2904,2904,07-2000,assam
2905,2905,07-2000,manipur
2906,2906,08-2000,goa
2907,2907,08-2000,assam
2908,2908,08-2000,assam
2909,2909,08-2000,assam
2910,2910,08-2000,bihar
2911,2911,08-2000,manipur
2912,2912,08-2000,assam
2913,2913,08-2000,assam
2914,2914,10-2000,assam
2915,2915,10-2000,assam
2916,2916,08-2000,bihar
2917,2917,08-2000,bihar
2918,2918,08-2000,bihar
2919,2919,06-2000,goa
2920,2920,07-2000,gujrat
2921,2921,07-2000,gujrat
2922,2922,07-2000,himachal pradesh
2923,2923,06-2000,himachal pradesh
2924,2924,07-2000,haryana
2925,2925,07-2000,himachal pradesh
2926,2926,06-2000,himachal pradesh
2927,2927,06-2000,himachal pradesh
2928,2928,06-2000,himachal pradesh
2929,2929,07-2000,himachal pradesh
2930,2930,07-2000,himachal pradesh
2931,2931,09-2000,himachal pradesh
2932,2932,10-2000,chhattisgarh
2933,2933,10-2000,chhattisgarh
2934,2934,04-2000,kerala
2935,2935,06-2000,kerala
2936,2936,06-2000,kerala
2937,2937,06-2000,kerala
2938,2938,07-2000,kerala
2939,2939,07-2000,kerala
2940,2940,08-2000,kerala
2941,2941,08-2000,kerala
2942,2942,08-2000,kerala
2943,2943,08-2000,kerala
2944,2944,08-2000,kerala
2945,2945,08-2000,kerala
2946,2946,08-2000,kerala
2947,2947,08-2000,kerala
2948,2948,07-2000,madhya pradesh
2949,2949,05-2000,maharashtra
2950,2950,06-2000,maharashtra
2951,2951,06-2000,maharashtra
2952,2952,07-2000,maharashtra
2953,2953,07-2000,maharashtra
2954,2954,07-2000,maharashtra
2955,2955,07-2000,maharashtra
2956,2956,09-2000,maharashtra
2957,2957,09-2000,maharashtra
2958,2958,09-2000,manipur
2959,2959,10-2000,meghalaya
2960,2960,05-2000,lawngtlai
2961,2961,08-2000,mizoram
2962,2962,08-2000,kohima
2963,2963,08-2000,wokha
2964,2964,07-2000,punjab
2965,2965,07-2000,punjab
2966,2966,07-2000,punjab
2967,2967,07-2000,punjab
2968,2968,07-2000,punjab
2969,2969,07-2000,rajasthan
2970,2970,07-2000,rajasthan
2971,2971,07-2000,rajasthan
2972,2972,07-2000,rajasthan
2973,2973,07-2000,rajasthan
2974,2974,07-2000,rajasthan
2975,2975,07-2000,rajasthan
2976,2976,07-2000,rajasthan
2977,2977,07-2000,rajasthan
2978,2978,07-2000,rajasthan
2979,2979,07-2000,rajasthan
2980,2980,07-2000,rajasthan
2981,2981,07-2000,rajasthan
2982,2982,08-2000,rajasthan
2983,2983,09-2000,rajasthan
2984,2984,08-2000,sikkim
2985,2985,02-2000,tamil nadu
2986,2986,06-2000,uttar pradesh
2987,2987,07-2000,uttar pradesh
2988,2988,07-2000,uttar pradesh
2989,2989,07-2000,uttar pradesh
2990,2990,07-2000,uttar pradesh
2991,2991,07-2000,uttar pradesh
2992,2992,08-2000,uttarakhand 
2993,2993,09-2000,uttar pradesh
2994,2994,08-2000,west bengal
2995,2995,09-2000,west bengal
2996,2996,09-2000,west bengal
2997,2997,09-2000,west bengal
2998,2998,07-2001,arunachal pradesh
2999,2999,05-2001,bihar
3000,3000,06-2001,goa
3001,3001,06-2001,assam
3002,3002,06-2001,assam
3003,3003,06-2001,assam
3004,3004,06-2001,assam
3005,3005,07-2001,assam
3006,3006,07-2001,assam
3007,3007,07-2001,assam
3008,3008,07-2001,manipur
3009,3009,07-2001,bihar
3010,3010,07-2001,assam
3011,3011,08-2001,goa
3012,3012,09-2001,goa
3013,3013,09-2001,bihar
3014,3014,09-2001,goa
3015,3015,09-2001,bihar
3016,3016,09-2001,bihar
3017,3017,09-2001,bihar
3018,3018,09-2001,bihar 
3019,3019,06-2001,gujrat
3020,3020,06-2001,himachal pradesh
3021,3021,06-2001,himachal pradesh
3022,3022,06-2001,himachal pradesh
3023,3023,06-2001,himachal pradesh
3024,3024,07-2001,himachal pradesh
3025,3025,08-2001,himachal pradesh
3026,3026,08-2001,himachal pradesh
3027,3027,08-2001,himachal pradesh
3028,3028,08-2001,chhattisgarh
3029,3029,04-2001,kerala
3030,3030,04-2001,kerala
3031,3031,05-2001,kerala
3032,3032,05-2001,kerala
3033,3033,05-2001,kerala
3034,3034,06-2001,kerala
3035,3035,06-2001,kerala
3036,3036,06-2001,kerala
3037,3037,07-2001,kerala
3038,3038,07-2001,kerala
3039,3039,07-2001,kerala
3040,3040,07-2001,kerala
3041,3041,07-2001,kerala
3042,3042,09-2001,kerala
3043,3043,11-2001,kerala
3044,3044,07-2001,himachal pradesh
3045,3045,07-2001,orissa
3046,3046,07-2001,chhattisgarh
3047,3047,07-2001,chattisgarh
3048,3048,07-2001,himachal pradesh
3049,3049,07-2001,madhya pradesh
3050,3050,07-2001,chattisgarh
3051,3051,06-2001,maharashtra
3052,3052,06-2001,maharashtra
3053,3053,06-2001,maharashtra
3054,3054,06-2001,maharashtra
3055,3055,06-2001,maharashtra
3056,3056,06-2001,maharashtra
3057,3057,07-2001,maharashtra
3058,3058,07-2001,maharashtra
3059,3059,07-2001,maharashtra
3060,3060,07-2001,maharashtra
3061,3061,08-2001,maharashtra
3062,3062,09-2001,maharashtra
3063,3063,09-2001,maharashtra
3064,3064,09-2001,maharashtra
3065,3065,10-2001,maharashtra
3066,3066,10-2001,maharashtra
3067,3067,10-2001,maharashtra
3068,3068,06-2001,manipur
3069,3069,07-2001,punjab
3070,3070,06-2001,rajasthan
3071,3071,06-2001,rajasthan
3072,3072,06-2001,rajasthan
3073,3073,06-2001,rajasthan
3074,3074,07-2001,rajasthan
3075,3075,07-2001,rajasthan
3076,3076,07-2001,rajasthan
3077,3077,07-2001,rajasthan
3078,3078,07-2001,rajasthan
3079,3079,07-2001,rajasthan
3080,3080,07-2001,rajasthan
3081,3081,07-2001,rajasthan
3082,3082,08-2001,rajasthan
3083,3083,06-2001,tripura
3084,3084,07-2001,uttarakhand
3085,3085,07-2001,uttarakhand
3086,3086,09-2001,uttar pradesh
3087,3087,06-2001,west bengal
3088,3088,06-2001,west bengal
3089,3089,07-2001,west bengal
3090,3090,08-2001,west bengal
3091,3091,09-2001,west bengal
3092,3092,08-2002,telangana
3093,3093,08-2002,telangana
3094,3094,08-2002,telangana
3095,3095,08-2002,andhra pradesh
3096,3096,08-2002,arunachal pradesh
3097,3097,05-2002,assam
3098,3098,05-2002,assam
3099,3099,05-2002,assam
3100,3100,06-2002,goa
3101,3101,06-2002,assam
3102,3102,06-2002,manipur
3103,3103,06-2002,assam
3104,3104,07-2002,bihar
3105,3105,07-2002,bihar
3106,3106,07-2002,bihar
3107,3107,07-2002,bihar 
3108,3108,09-2002,bihar
3109,3109,06-2002,gujrat
3110,3110,06-2002,gujrat
3111,3111,06-2002,gujrat
3112,3112,06-2002,gujrat
3113,3113,06-2002,himachal pradesh
3114,3114,09-2002,gujrat
3115,3115,09-2002,gujrat
3116,3116,08-2002,haryana
3117,3117,08-2002,haryana
3118,3118,08-2002,himachal pradesh
3119,3119,09-2002,haryana
3120,3120,09-2002,haryana
3121,3121,09-2002,himachal pradesh
3122,3122,09-2002,haryana
3123,3123,08-2002,himachal pradesh
3124,3124,09-2002,himachal pradesh
3125,3125,09-2002,himachal pradesh
3126,3126,06-2002,karnataka
3127,3127,10-2002,chhattisgarh
3128,3128,06-2002,kerala
3129,3129,06-2002,kerala
3130,3130,06-2002,kerala
3131,3131,07-2002,kerala
3132,3132,08-2002,kerala
3133,3133,08-2002,kerala
3134,3134,08-2002,kerala
3135,3135,10-2002,kerala
3136,3136,10-2002,kerala
3137,3137,06-2002,madhya pradesh
3138,3138,06-2002,maharashtra
3139,3139,06-2002,maharashtra
3140,3140,06-2002,maharashtra
3141,3141,06-2002,maharashtra
3142,3142,06-2002,maharashtra
3143,3143,06-2002,maharashtra
3144,3144,06-2002,maharashtra
3145,3145,08-2002,maharashtra
3146,3146,08-2002,maharashtra
3147,3147,08-2002,chhattisgarh
3148,3148,08-2002,maharashtra
3149,3149,08-2002,maharashtra
3150,3150,09-2002,maharashtra
3151,3151,09-2002,maharashtra
3152,3152,08-2002,manipur
3153,3153,08-2002,manipur
3154,3154,08-2002,mizoram
3155,3155,08-2002,sikkim
3156,3156,01-2002,rajasthan
3157,3157,01-2002,tamil nadu
3158,3158,11-2002,tamil nadu
3159,3159,11-2002,tamil nadu
3160,3160,02-2002,uttar pradesh
3161,3161,08-2002,uttarakhand
3162,3162,08-2002,uttar pradesh
3163,3163,08-2002,uttar pradesh
3164,3164,09-2002,uttar pradesh
3165,3165,09-2002,uttar pradesh
3166,3166,09-2002,uttar pradesh
3167,3167,09-2002,uttar pradesh
3168,3168,09-2002,west bengal
3169,3169,08-2003,assam
3170,3170,08-2003,assam
3171,3171,10-2003,assam
3172,3172,10-2003,assam
3173,3173,10-2003,assam
3174,3174,10-2003,assam
3175,3175,08-2003,chattisgarh
3176,3176,07-2003,haryana
3177,3177,07-2003,himachal pradesh
3178,3178,07-2003,madhya pradesh
3179,3179,07-2003,himachal pradesh
3180,3180,07-2003,himachal pradesh
3181,3181,07-2003,himachal pradesh
3182,3182,07-2003,himachal pradesh
3183,3183,07-2003,himachal pradesh
3184,3184,08-2003,himachal pradesh
3185,3185,08-2003,himachal pradesh
3186,3186,08-2003,himachal pradesh
3187,3187,08-2003,himachal pradesh
3188,3188,08-2003,karnataka
3189,3189,10-2003,punjab
3190,3190,10-2003,karnataka
3191,3191,10-2003,karnataka
3192,3192,06-2003,kerala
3193,3193,06-2003,kerala
3194,3194,07-2003,kerala
3195,3195,07-2003,kerala
3196,3196,07-2003,kerala
3197,3197,10-2003,kerala
3198,3198,10-2003,kerala
3199,3199,10-2003,kerala
3200,3200,10-2003,kerala
3201,3201,06-2003,madhya pradesh
3202,3202,07-2003,madhya pradesh
3203,3203,07-2003,madhya pradesh
3204,3204,07-2003,himachal pradesh
3205,3205,07-2003,madhya pradesh
3206,3206,08-2003,madhya pradesh
3207,3207,09-2003,madhya pradesh
3208,3208,09-2003,madhya pradesh
3209,3209,09-2003,madhya pradesh
3210,3210,09-2003,madhya pradesh
3211,3211,09-2003,madhya pradesh
3212,3212,09-2003,madhya pradesh
3213,3213,06-2003,maharashtra
3214,3214,06-2003,maharashtra
3215,3215,06-2003,chhattisgarh
3216,3216,06-2003,maharashtra
3217,3217,07-2003,maharashtra
3218,3218,10-2003,maharashtra
3219,3219,10-2003,maharashtra
3220,3220,10-2003,maharashtra
3221,3221,11-2003,maharashtra
3222,3222,08-2003,mizoram
3223,3223,06-2003,rajasthan
3224,3224,06-2003,rajasthan
3225,3225,06-2003,rajasthan
3226,3226,06-2003,rajasthan
3227,3227,06-2003,rajasthan
3228,3228,06-2003,rajasthan
3229,3229,07-2003,rajasthan
3230,3230,07-2003,rajasthan
3231,3231,07-2003,rajasthan
3232,3232,07-2003,rajasthan
3233,3233,07-2003,rajasthan
3234,3234,08-2003,rajasthan
3235,3235,06-2003,tripura
3236,3236,09-2003,uttarakhand 
3237,3237,08-2003,uttar pradesh
3238,3238,09-2003,uttar pradesh
3239,3239,07-2003,delhi
3240,3240,07-2003,delhi
3241,3241,11-2004,andhra pradesh
3242,3242,04-2004,assam
3243,3243,04-2004,assam
3244,3244,05-2004,assam
3245,3245,05-2004,bihar
3246,3246,05-2004,assam
3247,3247,05-2004,bihar
3248,3248,05-2004,goa
3249,3249,09-2004,manipur
3250,3250,08-2004,haryana
3251,3251,06-2004,himachal pradesh
3252,3252,08-2004,himachal pradesh
3253,3253,08-2004,himachal pradesh
3254,3254,06-2004,karnataka
3255,3255,07-2004,karnataka
3256,3256,08-2004,punjab
3257,3257,10-2004,karnataka
3258,3258,10-2004,karnataka
3259,3259,06-2004,kerala
3260,3260,06-2004,kerala
3261,3261,06-2004,kerala
3262,3262,06-2004,kerala
3263,3263,06-2004,kerala
3264,3264,06-2004,kerala
3265,3265,06-2004,kerala
3266,3266,07-2004,kerala
3267,3267,07-2004,kerala
3268,3268,07-2004,kerala
3269,3269,08-2004,kerala
3270,3270,08-2004,kerala
3271,3271,08-2004,kerala
3272,3272,08-2004,kerala
3273,3273,10-2004,kerala
3274,3274,10-2004,kerala
3275,3275,06-2004,maharashtra
3276,3276,07-2004,maharashtra
3277,3277,07-2004,maharashtra
3278,3278,07-2004,maharashtra
3279,3279,07-2004,maharashtra
3280,3280,08-2004,maharashtra
3281,3281,08-2004,maharashtra
3282,3282,08-2004,punjab
3283,3283,07-2004,rajasthan
3284,3284,08-2004,rajasthan
3285,3285,08-2004,rajasthan
3286,3286,08-2004,rajasthan
3287,3287,08-2004,rajasthan
3288,3288,09-2004,tamil nadu
3289,3289,11-2004,tamil nadu
3290,3290,06-2004,tripura
3291,3291,06-2004,uttarakhand
3292,3292,07-2004,uttarakhand
3293,3293,07-2004,uttar pradesh
3294,3294,09-2004,uttar pradesh
3295,3295,09-2004,west bengal
3296,3296,09-2004,west bengal
3297,3297,09-2004,west bengal
3298,3298,07-2005,telangana
3299,3299,07-2005,telangana
3300,3300,07-2005,telangana
3301,3301,09-2005,bihar
3302,3302,10-2005,andhra pradesh
3303,3303,10-2005,andhra pradesh
3304,3304,10-2005,telangana
3305,3305,10-2005,andhra pradesh
3306,3306,08-2005,arunachal pradesh
3307,3307,05-2005,madhya pradesh
3308,3308,06-2005,assam
3309,3309,06-2005,bihar
3310,3310,06-2005,assam
3311,3311,07-2005,goa
3312,3312,07-2005,assam
3313,3313,07-2005,assam
3314,3314,07-2005,assam
3315,3315,07-2005,manipur
3316,3316,07-2005,manipur
3317,3317,07-2005,bihar
3318,3318,07-2005,manipur
3319,3319,07-2005,assam
3320,3320,07-2005,assam
3321,3321,08-2005,goa
3322,3322,08-2005,assam
3323,3323,08-2005,bihar
3324,3324,08-2005,assam
3325,3325,08-2005,bihar
3326,3326,08-2005,assam
3327,3327,08-2005,assam
3328,3328,09-2005,assam
3329,3329,09-2005,assam
3330,3330,09-2005,manipur
3331,3331,08-2005,gujrat
3332,3332,07-2005,haryana
3333,3333,07-2005,madhya pradesh
3334,3334,07-2005,haryana
3335,3335,07-2005,haryana
3336,3336,07-2005,haryana
3337,3337,07-2005,himachal pradesh
3338,3338,09-2005,haryana
3339,3339,03-2005,himachal pradesh
3340,3340,03-2005,himachal pradesh
3341,3341,03-2005,himachal pradesh
3342,3342,06-2005,himachal pradesh
3343,3343,06-2005,himachal pradesh
3344,3344,07-2005,himachal pradesh
3345,3345,07-2005,himachal pradesh
3346,3346,07-2005,himachal pradesh
3347,3347,07-2005,himachal pradesh
3348,3348,08-2005,himachal pradesh
3349,3349,06-2005,karnataka
3350,3350,06-2005,karnataka
3351,3351,06-2005,karnataka
3352,3352,07-2005,karnataka
3353,3353,07-2005,karnataka
3354,3354,08-2005,karnataka
3355,3355,10-2005,karnataka
3356,3356,10-2005,karnataka
3357,3357,10-2005,karnataka
3358,3358,02-2005,kerala
3359,3359,03-2005,kerala
3360,3360,04-2005,kerala
3361,3361,04-2005,kerala
3362,3362,04-2005,kerala
3363,3363,05-2005,kerala
3364,3364,06-2005,kerala
3365,3365,06-2005,kerala
3366,3366,06-2005,kerala
3367,3367,06-2005,kerala
3368,3368,06-2005,kerala
3369,3369,06-2005,kerala
3370,3370,06-2005,kerala
3371,3371,06-2005,kerala
3372,3372,07-2005,kerala
3373,3373,07-2005,kerala
3374,3374,07-2005,kerala
3375,3375,07-2005,kerala
3376,3376,07-2005,kerala
3377,3377,07-2005,kerala
3378,3378,07-2005,kerala
3379,3379,07-2005,kerala
3380,3380,09-2005,kerala
3381,3381,10-2005,kerala
3382,3382,10-2005,kerala
3383,3383,10-2005,kerala
3384,3384,11-2005,kerala
3385,3385,12-2005,kerala
3386,3386,06-2005,madhya pradesh
3387,3387,07-2005,madhya pradesh
3388,3388,07-2005,madhya pradesh
3389,3389,07-2005,madhya pradesh
3390,3390,07-2005,madhya pradesh
3391,3391,07-2005,madhya pradesh
3392,3392,07-2005,madhya pradesh
3393,3393,07-2005,madhya pradesh
3394,3394,09-2005,madhya pradesh
3395,3395,01-2005,maharashtra
3396,3396,02-2005,maharashtra
3397,3397,02-2005,maharashtra
3398,3398,02-2005,maharashtra
3399,3399,03-2005,maharashtra
3400,3400,03-2005,maharashtra
3401,3401,06-2005,maharashtra
3402,3402,06-2005,maharashtra
3403,3403,07-2005,maharashtra
3404,3404,07-2005,maharashtra
3405,3405,07-2005,maharashtra
3406,3406,07-2005,chhattisgarh
3407,3407,07-2005,maharashtra
3408,3408,07-2005,maharashtra
3409,3409,07-2005,maharashtra
3410,3410,08-2005,maharashtra
3411,3411,08-2005,maharashtra
3412,3412,08-2005,maharashtra
3413,3413,08-2005,maharashtra
3414,3414,08-2005,maharashtra
3415,3415,08-2005,maharashtra
3416,3416,08-2005,maharashtra
3417,3417,09-2005,maharashtra
3418,3418,09-2005,maharashtra
3419,3419,09-2005,maharashtra
3420,3420,09-2005,maharashtra
3421,3421,09-2005,maharashtra
3422,3422,09-2005,maharashtra
3423,3423,09-2005,maharashtra
3424,3424,09-2005,maharashtra
3425,3425,09-2005,maharashtra
3426,3426,08-2005,orissa
3427,3427,07-2005,punjab
3428,3428,07-2005,punjab
3429,3429,07-2005,punjab
3430,3430,07-2005,punjab
3431,3431,06-2005,rajasthan
3432,3432,07-2005,rajasthan
3433,3433,04-2005,tamil nadu
3434,3434,10-2005,tamil nadu
3435,3435,11-2005,tamil nadu
3436,3436,11-2005,tamil nadu
3437,3437,12-2005,tamil nadu
3438,3438,12-2005,tamil nadu
3439,3439,08-2005,uttarakhand 
3440,3440,08-2005,uttar pradesh
3441,3441,08-2005,uttar pradesh
3442,3442,09-2005,uttar pradesh
3443,3443,09-2005,uttar pradesh
3444,3444,09-2005,uttarakhand
3445,3445,05-2005,west bengal
3446,3446,08-2005,west bengal
3447,3447,10-2005,west bengal
3448,3448,10-2005,west bengal
3449,3449,08-2006,telangana
3450,3450,08-2006,telangana
3451,3451,08-2006,telangana
3452,3452,08-2006,telangana
3453,3453,08-2006,telangana
3454,3454,09-2006,telangana
3455,3455,09-2006,andhra pradesh
3456,3456,09-2006,telangana
3457,3457,09-2006,telangana
3458,3458,09-2006,telangana
3459,3459,09-2006,telangana
3460,3460,09-2006,telangana
3461,3461,05-2006,assam
3462,3462,05-2006,assam
3463,3463,06-2006,assam
3464,3464,06-2006,assam
3465,3465,06-2006,assam
3466,3466,06-2006,assam
3467,3467,06-2006,bihar
3468,3468,06-2006,assam
3469,3469,06-2006,manipur
3470,3470,06-2006,assam
3471,3471,07-2006,assam
3472,3472,07-2006,madhya pradesh
3473,3473,07-2006,assam
3474,3474,09-2006,bihar
3475,3475,07-2006,bihar
3476,3476,07-2006,bihar
3477,3477,07-2006,bihar
3478,3478,07-2006,bihar
3479,3479,09-2006,bihar
3480,3480,09-2006,bihar 
3481,3481,09-2006,maharashtra
3482,3482,06-2006,gujarat
3483,3483,07-2006,gujarat
3484,3484,07-2006,gujrat
3485,3485,07-2006,gujrat
3486,3486,08-2006,gujrat
3487,3487,08-2006,gujrat
3488,3488,07-2006,haryana
3489,3489,07-2006,haryana
3490,3490,07-2006,haryana
3491,3491,07-2006,himachal pradesh
3492,3492,08-2006,haryana
3493,3493,06-2006,himachal pradesh
3494,3494,07-2006,himachal pradesh
3495,3495,07-2006,himachal pradesh
3496,3496,08-2006,himachal pradesh
3497,3497,08-2006,himachal pradesh
3498,3498,08-2006,himachal pradesh
3499,3499,08-2006,haryana
3500,3500,08-2006,himachal pradesh
3501,3501,09-2006,himachal pradesh
3502,3502,10-2006,jharkand
3503,3503,05-2006,karnataka
3504,3504,05-2006,kerala
3505,3505,05-2006,kerala
3506,3506,05-2006,kerala
3507,3507,05-2006,kerala
3508,3508,05-2006,kerala
3509,3509,05-2006,kerala
3510,3510,05-2006,kerala
3511,3511,05-2006,kerala
3512,3512,06-2006,kerala
3513,3513,06-2006,kerala
3514,3514,06-2006,kerala
3515,3515,06-2006,kerala
3516,3516,06-2006,kerala
3517,3517,06-2006,kerala
3518,3518,06-2006,kerala
3519,3519,06-2006,kerala
3520,3520,06-2006,kerala
3521,3521,07-2006,kerala
3522,3522,09-2006,kerala
3523,3523,09-2006,kerala
3524,3524,09-2006,kerala
3525,3525,09-2006,kerala
3526,3526,09-2006,kerala
3527,3527,10-2006,kerala
3528,3528,10-2006,kerala
3529,3529,11-2006,kerala
3530,3530,11-2006,kerala
3531,3531,11-2006,kerala
3532,3532,08-2006,chhattisgarh
3533,3533,08-2006,madhya pradesh
3534,3534,08-2006,madhya pradesh
3535,3535,08-2006,himachal pradesh
3536,3536,08-2006,madhya pradesh
3537,3537,08-2006,madhya pradesh
3538,3538,08-2006,madhya pradesh
3539,3539,08-2006,madhya pradesh
3540,3540,08-2006,madhya pradesh
3541,3541,08-2006,madhya pradesh
3542,3542,08-2006,chhattisgarh
3543,3543,09-2006,madhya pradesh
3544,3544,09-2006,madhya pradesh
3545,3545,09-2006,madhya pradesh
3546,3546,09-2006,madhya pradesh
3547,3547,09-2006,madhya pradesh
3548,3548,05-2006,chhattisgarh
3549,3549,05-2006,maharashtra
3550,3550,05-2006,maharashtra
3551,3551,05-2006,maharashtra
3552,3552,05-2006,maharashtra
3553,3553,06-2006,maharashtra
